Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
United Kingdom,GBR,,2.677118943,1.102909649,4.874383998,5.533659386,2.142176544,1.573100414,2.786474642,5.441083438,1.924096835,2.710005439,3.484322524,4.301950166,6.508577063,-2.46339437,-1.480255886,2.909301926,2.442910578,4.202218795,3.741692929,-2.028011336,-0.771112368,2.010343673,4.221865559,2.27631614,4.195575905,3.140524544,5.300720113,5.758249735,2.568747674,0.739318853,-1.087898634,0.371025907,2.526346967,3.894958528,3.571602805,2.491533163,3.854829952,3.644853405,3.42822335,3.437471622,2.97436368,2.324351102,3.286377571,2.373951441,3.179728924,2.788324559,2.430553212,-0.28115359,-4.247821747,1.949521482,1.540147368,1.478923947,2.139485701,2.607475906,2.355524306,1.918155106,1.892077038,1.38567357,,
Georgia,GEO,,,,,,,7.535631294,6.249999544,4.456334814,4.778149725,12.05211625,2.470936125,2.836873807,6.482761546,8.80829341,7.380945301,6.097564234,6.896550161,7.429127692,7.370346072,4.576266275,5.267423656,2.001538541,4.301886844,5.426922971,4.94165542,-8.175275893,1.282042848,5.555558079,-7.195201896,-14.7882259,-21.10000065,-44.89999981,-29.30000143,-10.39999376,2.599995903,11.20000261,10.51904074,3.104903235,2.869256695,1.838341768,4.805452017,5.473837499,11.05872319,5.794496419,9.58957388,9.419770997,12.57895276,2.418572208,-3.650513994,6.249487789,7.4,6.4,3.6,4.4,3,2.9,4.8,4.8,,
Ghana,GHA,,3.429674012,4.109158606,4.405974201,2.209327505,1.36899887,-4.258290372,3.075364052,0.368860329,6.006174964,9.723472587,5.216124557,-2.4876554,2.884584195,6.852516832,-12.43162902,-3.530182806,2.274107244,8.475935599,-2.514941418,0.471695943,-3.503066947,-6.92365041,-4.563737506,8.647569458,5.091617273,5.199160679,4.794898878,5.628168765,5.0858727,3.328817883,5.281826369,3.879419072,4.850000569,3.299999809,4.112418929,4.60246109,4.196357458,4.700390844,4.399996886,3.70000004,4.000000099,4.499999578,5.200000074,5.599999989,5.900003916,6.399912502,4.346819164,9.149798975,4.844486998,7.899711889,14.04712363,9.292789405,7.312525007,2.897438837,2.178206744,3.447792991,8.143446549,6.263480732,,
Gibraltar,GIB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.299938845,6.308116697,4.003476013,4.324062754,2.613423005,3.270947301,5.044144542,3.970099106,4.607673202,4.461575085,5.181603459,3.644121242,3.812004035,2.503060561,3.658346471,5.164609466,1.24860126,2.340117313,2.997272562,1.180140446,6.827474427,4.133009508,-1.122641858,4.813362961,5.61210719,5.915288139,3.945685431,3.696541182,3.825922386,10.82062122,10.30000083,6.163853325,,
"Gambia, The",GMB,,,,,,,,0,9.576143464,2.435522882,6.153846574,-0.065877033,0.24170478,9.250329251,5.878793617,12.39342908,7.351225734,3.439576058,6.316446315,-1.328183166,6.270079608,3.32189401,-0.764582639,10.88322777,3.535257305,-0.812264661,4.091070738,2.454332596,4.476826924,5.895721872,3.558879369,3.107039256,3.378688939,3.012101064,0.154346248,0.881848176,2.223545592,4.899999092,3.499998513,6.399999316,5.500000174,5.800000236,-3.250000307,6.869999803,7.049999934,-2.351729362,-0.555580977,3.043249508,6.255905534,6.665724308,5.90833581,-8.130444223,5.241569246,2.87276879,-1.407382495,4.058073804,1.943359655,4.822611249,6.547026565,,
Guinea-Bissau,GNB,,,,,,,,,,,,-3.910967458,6.374860894,1.10989279,4.559241048,7.84558432,4.943455305,-7.170069971,13.12604338,1.994144363,-15.9526515,18.16752815,4.200082135,-3.398287429,9.109222986,4.166492897,-0.793847626,2.900000007,4.599999988,6.100000021,6.099999986,5.100000023,1.099999971,2.1,3.20000002,4.400000008,11.6,6.5,-28.09997973,1.025537409,5.426987367,2.188906815,-0.985177525,0.568510176,2.76140199,4.266098931,2.309357998,3.262955456,3.203567307,3.368974958,4.6109709,8.084779734,-1.712683012,3.255904265,0.964560751,6.134082941,6.262805638,5.919176626,3.799999992,,
Equatorial Guinea,GNQ,,,,,,,,,,,,,,,,,,,,,,5.769420503,2.201675946,5.004387196,1.011381671,12.90517887,-2.330556357,4.436737362,2.655262182,-1.229178079,-1.758564084,-1.022238878,34.74532003,11.03321304,16.66883554,17.48626373,66.57999722,149.9729635,23.77448233,25.66401544,18.21377996,63.37987543,19.46283404,13.95525032,37.99872686,16.74870061,7.704917607,15.28211392,17.79910913,1.343356288,-8.924175889,6.52392363,8.312871844,-4.133198501,0.415066302,-9.110041149,-8.816417232,-4.685683868,-6.128749289,,
Greece,GRC,,13.20384119,0.364810538,11.84486767,9.409676638,10.76801051,6.494502347,5.669485467,7.2037189,11.56366729,8.930580759,7.841176934,10.1601512,8.092378602,-6.438240542,6.366808617,6.851898027,2.941001692,7.246863336,3.282080196,0.677131087,-1.553721226,-1.132647554,-1.078622335,2.010580385,2.509556535,0.517660119,-2.258863497,4.287861649,3.799999996,0,3.099999989,0.700000005,-1.599999962,2.000000025,2.099719744,2.862128909,4.484199082,3.89490478,3.072596688,3.919770758,4.131612081,3.922871813,5.794531239,5.06099261,0.59914208,5.652433669,3.273746904,-0.335172577,-4.300733661,-5.479037102,-9.13249413,-7.300493961,-3.241425056,0.739777139,-0.437833938,-0.190952296,1.505099339,1.934370827,,
Grenada,GRD,,,,,,,,,,,,,,,,,,,5.341402126,5.60208353,-0.534784049,1.534187499,4.124261647,3.632574876,3.56846524,5.979708166,7.194273812,9.097425042,2.966791702,3.767730787,4.012611902,1.385545812,-0.851148756,-1.958815581,1.693556044,2.12947515,4.438234716,5.015494609,11.75350299,6.898362434,4.887952137,-2.023900041,3.43732353,9.463973431,-0.647450316,13.27306387,-3.992680103,6.123450947,0.947542625,-6.613281348,-0.511262754,0.764976824,-1.155143735,2.351418773,7.344076522,6.443143733,3.735614132,4.459048241,4.17721519,,
Greenland,GRL,,,,,,,,,,,,13.06085135,6.177273562,6.806008991,5.706253994,0.646240141,5.959208507,8.822315281,6.016717205,4.860597459,8.676006268,0.665279563,-4.41966084,3.457216668,-5.179615486,3.656387978,7.097322746,5.515872099,5.603610711,6.659545024,-11.71953298,-0.113464597,-5.111700032,-5.027932629,5.924369801,3.728677489,1.529637361,1.468926381,7.757981745,1.377884445,7.101596882,1.269035079,-0.971177311,4.430045721,6.906582837,4.987491771,5.555694901,2.352437981,6.166132702,0.865952329,1.735825059,-0.496519392,1.39419336,-1.298280693,4.742135673,-2.529318024,4.68195411,0.468546638,3.218027331,,
Guatemala,GTM,,4.298518348,3.536501264,9.541043929,4.632992432,4.361769315,5.512103989,4.112175617,8.766035054,4.736909015,5.707883599,5.58375455,7.333051621,6.782834332,6.375029904,1.949990826,7.387265623,7.809220685,4.996689821,4.713456087,3.759978164,0.646858611,-3.530089009,-2.572091444,0.496697749,-0.609338954,0.143049598,3.543983305,3.89238706,3.942589519,3.10256318,3.658248747,4.838338808,3.927131992,4.033741477,4.948547507,2.957779899,4.364089932,4.993527823,3.847062161,3.608868745,2.332574856,3.866625982,2.530791582,3.152081716,3.260112105,5.379776807,6.304053671,3.28107984,0.526042983,2.869487756,4.16204894,2.969857401,3.697585601,4.174169137,4.140044358,3.092482558,2.760334857,3.145043317,,
Guam,GUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.920598389,6.431014823,3.535461753,-3.828642384,0.81773187,1.728922092,0.314729333,2.091612633,0.12292563,2.025782689,1.825110309,1.733307071,0.464666021,0.289073039,0.24980784,-0.26835346,,
Guyana,GUY,,4.689524309,1.104925811,-12.27865726,11.36028238,10.54101876,5.233273894,4.31362183,1.024827553,6.994386657,4.255456893,3.112850845,-3.317670936,1.244719353,7.70283995,8.483021513,1.536913278,-2.63867966,-1.806188772,-1.835696261,1.733889727,1.49616592,-13.19013449,-6.792386689,-5.028737864,2.399667458,-0.900602236,0.899396595,-3.693533101,-4.916666667,-3.067484663,6.057866176,7.757885792,8.175105483,8.532423179,5.031446546,7.955517536,6.180665622,-1.679104496,2.960151809,-1.363803905,2.279521662,1.132626964,-0.632225403,1.563352113,-1.950957583,5.129609339,7.019640482,1.976647054,3.552158264,4.13856435,5.196059258,5.276422643,5.017724952,3.898243206,3.05486454,3.363216124,2.100003391,4.10000155,,
High income,HIC,,4.721186581,5.879033067,5.469251124,6.538147334,5.508661548,6.049699765,4.640816081,6.253781255,5.799166887,2.624296355,3.959055891,5.598939121,6.331072504,1.206810405,-0.097368769,4.969952042,3.875925815,4.113813527,4.137509862,1.493816053,1.977395605,-0.05756679,2.702963998,4.544803128,3.581291828,3.235877035,3.494021891,4.818917271,3.897267746,3.150294909,1.591080089,2.069284026,1.182370022,3.169591697,2.887540819,2.961292813,3.346110718,2.724412776,3.260114423,4.030373026,1.501782343,1.517729816,2.188216148,3.314556932,2.860421965,3.131652151,2.789494414,0.383327004,-3.319027588,2.962967969,1.858678015,1.281768594,1.439831825,2.026101924,2.330355715,1.713476258,2.302777126,2.237871305,,
"Hong Kong SAR, China",HKG,,,14.29077317,15.76324577,8.628060341,14.64259315,1.794605438,1.603443827,3.397559483,11.34328525,9.206957237,7.293053579,10.61212264,12.27954119,2.415267523,0.491846848,16.16422672,11.72559677,8.26067891,11.55668863,10.10809275,9.260846963,2.949870313,5.976944102,9.973720822,0.757121783,11.0560586,13.3985407,8.511499205,2.277089194,3.830676512,5.701951887,6.23490409,6.201050916,6.036086183,2.373788459,4.258538965,5.099670713,-5.882747389,2.506620705,7.663538687,0.560759859,1.6566443,3.056335246,8.700141788,7.388242886,7.032564571,6.46472784,2.127908789,-2.459075001,6.76759015,4.814695863,1.700285359,3.101558647,2.762396425,2.387770814,2.176398369,3.84949281,3.002475556,,
Honduras,HND,,1.855659321,5.764846041,3.580436708,5.416645571,9.037156489,5.373842271,5.977542858,6.598183245,0.655438847,3.62672094,3.995003607,5.762304882,7.869852503,-1.227641731,2.130681763,10.50069306,10.38388909,5.966211808,5.609926691,0.599354052,-1.222035023,-2.074660896,0.905693885,6.32729576,5.626234849,5.330774418,6.63835598,1.746033806,2.72784893,2.791748949,-3.319308423,6.073687877,6.495718208,0.211903499,6.189304558,1.870776294,4.598083062,3.590233034,-0.735651085,7.291288159,2.723193273,3.754337861,4.547038052,6.232302961,6.050599222,6.567243552,6.188327167,4.23160011,-2.43162788,3.731140344,3.835690662,4.128687749,2.791559757,3.058080562,3.840079971,3.892972197,4.788026945,3.745584746,,
Heavily indebted poor countries (HIPC),HPC,,0.059728832,7.020905234,3.00000668,3.248149628,4.029314321,2.492128195,1.884143723,4.32475844,4.523283525,4.530354248,4.228600299,1.70071234,3.028658568,5.684792883,2.244711125,4.094935248,3.752888856,2.273004208,0.406333881,0.07380045,3.576533728,1.098969792,0.65786051,1.322537845,1.689428782,3.140117191,3.278693291,1.083544273,2.182417357,-0.503437405,0.701326643,-0.660402826,0.638554987,0.090576754,4.937941325,5.111090703,4.247499106,3.518254369,3.132525777,2.738190672,4.30176339,3.472773203,4.535667946,5.558558698,6.022005953,6.169109938,6.549631592,6.063056105,4.252004229,5.892584135,4.508236613,5.709899865,5.755457913,5.539202883,4.910489438,4.634420282,5.115397997,4.112241213,,
Croatia,HRV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.833546177,6.752932791,2.002944738,-0.817767652,3.278589827,3.346927916,5.115828859,5.640330265,4.160382249,4.31400966,5.001054885,5.266381523,1.759531746,-7.359498022,-1.496259495,-0.309847287,-2.237705463,-0.548518694,-0.103868249,2.437139302,3.483525422,3.139195999,2.630785623,,
Haiti,HTI,,-2.93198029,7.887575894,-1.892792551,-1.64735737,2.161797861,-0.5757868,-2.117686202,3.181617322,3.811943286,0.651153708,6.480380499,0.977107761,4.75532209,5.779889153,1.122754491,8.438835431,3.708146436,6.208863537,7.560421401,7.37468792,-2.852709712,-3.563745223,0.908181461,0.300917035,0.603631295,-0.497504789,-0.7936487,0.200426838,-2.913424397,1.038122801,1.880544734,-5.309932918,-5.426295999,-11.9506293,9.897707497,4.140773327,2.704713913,2.18184035,2.710248002,0.870059257,-1.044374472,-0.251464388,0.363800265,-3.52288825,1.805011319,2.249221435,3.343278665,0.843944574,3.083247861,-3.12239443,5.523740015,2.892240172,4.247639994,2.776300137,1.224329778,1.452710152,1.17328004,1.483879788,,
Hungary,HUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.064180345,-0.576108517,2.947154557,1.489525476,0.082416143,3.143124132,3.900002498,3.071027457,4.479191685,4.074093318,4.741278865,4.084526805,4.822851425,4.243625768,4.031013321,0.242177777,1.058291669,-6.699554727,0.664291825,1.819079958,-1.471788851,1.962984049,4.195082409,3.845557706,2.199998761,4.322809001,5.094002564,,
IBRD only,IBD,,2.527449231,3.698574745,4.708567768,7.823292997,5.557294219,4.981671688,4.56632518,6.86082633,7.397303444,7.46637007,6.33999548,6.777446934,7.516009966,5.825045807,4.310304184,6.740897196,4.210998319,3.175896854,4.183574446,4.052520576,1.940806342,2.628417808,1.179597459,4.500263476,4.319602574,4.254858527,4.780113871,3.719215154,2.85888002,2.019973306,1.219948994,0.851007739,2.96625815,2.558028643,3.636107869,4.884083648,5.038796338,2.022895668,3.157291814,5.627177747,3.272218405,4.113400061,5.333053868,7.699532488,6.906969452,7.920879811,8.48631166,5.550649177,2.022673624,7.311064043,5.998632349,5.030928457,4.966623995,4.272410225,3.664052718,3.946365494,4.600682981,4.343148102,,
IDA & IBRD total,IBT,,2.364362579,3.911341152,4.763570387,7.465819272,5.450879907,4.496351845,3.672037506,6.535923781,7.620138188,7.87260101,6.384565911,6.2346216,7.198980376,6.00816277,3.779698294,6.655118519,4.232570367,2.916391659,4.145450556,3.974670014,1.642233465,2.363832616,0.951016959,4.258784917,4.301682585,4.154428591,4.67468484,3.772208915,2.844942773,2.158918982,1.238000899,0.91337671,2.793953217,2.418972417,3.611339737,4.871427663,4.919049438,2.100480769,3.143894631,5.511608098,3.352003394,4.228557683,5.317496296,7.642224357,6.879890636,7.817594495,8.355203841,5.538222044,2.229416024,7.239266609,5.903364132,5.009269629,5.029777706,4.364361309,3.698298718,3.893837873,4.575494631,4.342607466,,
IDA total,IDA,,1.130830212,5.549470701,5.179620152,4.773933308,4.626225624,0.66017627,-3.762679303,3.626192577,9.690834941,11.56858116,6.77461332,1.503552401,4.292299976,7.738963036,-1.146434523,5.813931887,4.446097429,0.358756985,3.759161285,3.183159,-1.439469541,-0.387062919,-1.472117945,1.63002581,4.100863985,3.042289038,3.510700786,4.361859104,2.69375443,4.032547171,1.480664098,1.74961929,0.50850321,0.544910824,3.270746495,4.692227743,3.220409729,3.220770301,2.952691068,3.851761788,4.508298027,5.877508853,5.100311651,6.840427786,6.497985228,6.355318494,6.471703817,5.356315021,5.229521167,6.229142001,4.549375883,4.696690034,5.944119971,5.683350213,4.182980825,3.150874608,4.216477039,4.335031194,,
IDA blend,IDB,,1.277655931,4.293228419,7.879241503,5.11266595,5.552671214,-0.717591374,-8.802041599,1.963364837,16.5920013,18.69156743,11.00395195,4.01295888,5.658442963,8.918095795,-2.321310512,6.487724065,5.253746891,-0.974245297,6.046079865,5.347315525,-4.868843951,-1.3107638,-3.447990717,1.578498507,6.069371293,2.681141792,3.573215188,6.172327892,2.904603605,6.540185713,1.660305757,2.896155537,-0.460539348,0.672993751,1.855191105,4.464532631,2.12362633,2.594060364,1.929971428,3.736154442,3.989871535,7.768587687,4.933821997,7.70712954,6.391026933,6.025113899,5.861201352,4.42556395,5.715231261,6.24374515,5.001464341,4.531784131,5.823245241,5.80065289,3.908531289,1.576898025,2.743046051,3.614215937,,
Indonesia,IDN,,5.740645823,1.841977702,-2.237029986,3.52969815,1.081589466,2.791346825,1.380402806,10.91517857,6.822298249,7.554634514,7.023997197,7.037643208,8.103975535,7.634672906,4.977300867,6.886564974,8.761325601,6.767069858,7.324309486,9.880077522,7.927156824,2.24644534,4.192967368,6.975527809,2.462143564,5.875045104,4.925927365,5.780498488,7.456586925,7.242131639,6.911982836,6.497506517,6.49640812,7.539971096,8.220007399,7.818187077,4.699878854,-13.12672549,0.791126082,4.920067747,3.643466447,4.499475391,4.780369122,5.030873945,5.692571304,5.500951785,6.345022227,6.0137036,4.628871183,6.223854181,6.169784208,6.030050653,5.557263689,5.006668426,4.8763223,5.033069183,5.067406366,5.171270328,,
IDA only,IDX,,0.987642274,6.778106359,2.600767907,4.433706971,3.689645032,2.078041844,1.268828184,5.097188922,3.767860088,4.699709591,2.166851561,-1.46686173,2.585245894,6.221447553,0.403988748,4.948898096,3.394010371,2.133213367,0.807501466,0.249460559,3.355231892,0.760154792,0.876942929,1.688658808,1.880248339,3.453820871,3.442161815,2.206644334,2.444932132,1.060014391,1.266279247,0.376015808,1.693514817,0.394332601,4.939536066,4.955375153,4.482035172,3.925399693,4.087835924,3.977417445,5.064627214,3.869549615,5.280460891,5.905705554,6.615299936,6.716733824,7.135580023,6.356398653,4.728011325,6.213921689,4.078048812,4.870697444,6.071253839,5.560261836,4.471622815,4.812169638,5.723644585,5.051563896,,
Isle of Man,IMN,,,,,,,,,,,,,,,,,,,,,,,,,,0.418923061,19.10553834,9.896346726,11.82935653,6.845213163,4.186976816,1.604993955,0.787287703,2.568272591,4.003670714,4.280900017,7.715991567,8.581537711,13.50925462,13.69322045,5.338360755,5.376162758,5.868976166,6.327778682,5.199996153,5.900005219,7.700000963,7.457066814,4.699998522,2.099999803,3.399999672,2.00000146,3.199999724,4.499999713,5.000000801,-0.900000388,7.399999657,3.6,,,
India,IND,,3.722742533,2.931127737,5.994353261,7.452950122,-2.63577011,-0.05532877,7.82596303,3.387929176,6.539700296,5.157229736,1.642930384,-0.553301312,3.295521135,1.18533626,9.149912015,1.663103637,7.254764586,5.712532089,-5.238182703,6.735821528,6.006203624,3.47573324,7.288892901,3.820737856,5.254299223,4.77656417,3.965355634,9.62778292,5.947343328,5.533454563,1.056831433,5.482396022,4.75077622,6.658924067,7.57449184,7.549522249,4.049820849,6.184415821,8.845755561,3.840991157,4.823966264,3.803975321,7.860381476,7.922936613,7.923430621,8.060732573,7.660815065,3.08669806,7.861888833,8.497584702,5.241344743,5.456358951,6.386106401,7.410227605,7.996253786,8.169526505,7.167888861,6.811369326,,
Not classified,INX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,,,,,,,,,,,,3.469887887,6.489808428,4.721428205,4.260229483,5.656645565,1.394807906,8.211300457,7.186728472,3.073036339,3.079329233,3.325215695,2.283468514,-0.244301151,4.354372472,3.085615035,-0.428330533,4.663091106,5.217414069,5.813919563,8.466527957,1.929639549,3.343274316,2.692609201,5.755826918,9.634422339,7.414229402,10.90372998,8.691343888,10.50355958,9.445750602,5.278431341,5.919816051,3.019969048,6.721353321,5.700089237,5.070901037,5.32426724,-4.480383335,-5.079212673,1.809979744,0.343440795,0.225714843,1.351634004,8.556687985,25.16253305,3.677815811,8.145296156,8.169870933,,
"Iran, Islamic Rep.",IRN,,11.47760109,8.590432965,7.274456069,9.193938555,17.2176732,11.23994792,11.6328634,14.80807671,16.33385741,11.12258869,14.42019196,14.41534727,8.563301361,6.496854147,-2.419332157,17.23363078,-4.064888729,-14.05217049,-10.51398398,-27.5264732,-5.176038395,27.21041251,8.562524882,-8.78519283,2.152212996,-10.20623898,0.648517189,-5.396211137,6.020874308,13.83378001,12.38338222,2.834727725,1.039997884,-1.51158775,2.282661073,5.173283486,0.482046871,2.177823133,0.855458607,5.8580666,0.778638733,7.26555113,8.734584435,4.374509277,3.189804087,4.999795262,8.155773524,0.250856553,1.007385458,5.797938302,2.645717918,-7.44455703,-0.194073471,4.60341888,-1.32064512,13.39624446,3.755187367,,,
Iraq,IRQ,,,,,,,,,,3.244189014,4.544357261,5.374554642,3.735298034,4.418759911,16.11336691,12.49066287,17.17510281,1.899962545,17.05696307,20.86925531,24.75372713,-0.728728068,3.433977981,-13.07331279,-1.485242075,1.453896659,4.647590944,9.305281575,-0.019037034,-3.118535547,57.81782903,-64.04710658,32.59220783,30.28983174,3.854531293,2.120021635,11.02078741,21.23793536,34.85709471,17.58226641,1.406474735,2.30531667,-6.900180689,-33.10083738,54.15777429,4.400617409,10.15819912,1.377598148,8.228107104,3.379299094,6.402564845,7.5464712,13.93643017,7.6,0.7,2.477664617,15.21246273,-2.494642939,-0.562745503,,
Iceland,ISL,,-0.084661946,8.313712744,10.28338287,9.916544014,7.371729299,8.735933476,-1.267261863,-5.474906346,2.374588027,12.75329707,13.06083763,6.177334445,6.806009738,5.706292137,0.646155064,5.959367516,8.82227725,6.016714601,4.860582383,5.74792071,4.265007104,2.154566246,-2.151161707,4.129118236,3.29284138,6.270541959,8.545939752,-0.089726029,0.258439851,1.169370338,-0.223525515,-3.373894141,1.313449463,3.608857932,0.11658371,4.573163758,3.588939007,7.095560104,4.043051936,4.891593505,3.898810736,0.681172795,2.268137273,8.042205296,6.330004312,5.248820117,9.365323116,1.991980805,-6.777215052,-3.435878078,1.881619487,1.296436091,4.133851101,2.080287196,4.467860506,7.351475308,4.603781375,4.61147603,,
Israel,ISR,,11.20388562,10.15611716,10.69571298,7.937191975,9.093965599,-0.079644772,2.995020166,16.24195681,13.56570351,3.044058659,10.95107095,12.14655464,5.587463793,6.476161318,3.242819527,0.322503186,1.035299186,5.555087219,6.207815712,1.670441661,5.339926957,2.082499968,3.359101545,0.93321373,4.036940289,4.190144586,7.13971137,2.910016204,0.574746832,7.315199175,7.726115162,7.759266099,4.116756394,7.427845269,6.602924836,5.032816996,3.929672677,3.916893555,3.114597068,7.45518208,0.118821461,-0.014860639,0.970458596,4.185882318,3.911693332,5.564435107,5.773482555,2.996483061,0.924262605,5.601137671,4.783497489,2.257237548,4.148054552,3.75820019,2.290092123,3.982046375,3.536703188,3.453702518,,
Italy,ITA,,8.207245914,6.203650458,5.609727978,2.797702279,3.26802372,5.984794225,7.178612466,6.544554655,6.098059996,5.268692965,1.818107986,3.690485746,7.125862295,5.500141139,-2.090162916,7.125385149,2.560500803,3.240139794,5.959159446,3.430016386,0.844227625,0.413585659,1.169203504,3.225852377,2.798085723,2.859971889,3.19196062,4.194377268,3.388383515,1.985774899,1.538447558,0.834275461,-0.85280575,2.151023645,2.886836738,1.266784802,1.830212234,1.810615162,1.625727599,3.786955143,1.951371556,0.253942999,0.138626891,1.423594158,0.817848974,1.790639681,1.48707298,-0.962012841,-5.280937208,1.713295839,0.707333347,-2.980905768,-1.841065451,-0.004547542,0.778304351,1.279671128,1.716167381,0.774340013,,
Jamaica,JAM,,,,,,,,1.808638519,5.744132216,5.574673871,12.06440904,2.458073452,18.00855529,-5.485509091,-4.22926131,-0.256092257,-6.694245095,-2.597548698,-0.053700315,-1.060041317,-5.714159246,2.639447994,2.069231624,1.909078402,-1.5423458,-2.943635575,1.882588185,7.850354827,3.974302015,7.173304346,4.200535115,4.838238753,1.955542502,9.417102567,1.383389803,2.349957041,-0.113731206,-1.140459872,-2.334553543,1.047673871,0.878703548,1.344929564,1.997290944,3.666317593,1.3237251,0.893797936,2.89912535,1.431954037,-0.811736703,-4.336650187,-1.466059299,1.730376267,-0.61363604,0.501560583,0.691478109,0.92268214,1.375638727,1.003365318,1.940878147,,
Jordan,JOR,,,,,,,,,,,,,,,,,24.30957216,6.509946267,21.00411821,9.120068139,19.01174969,4.707515069,7.385024588,1.990395284,8.640643951,3.456390535,7.014158032,2.895607697,-1.852106645,-13.45211468,0.97375649,1.823896089,18.66483541,4.630915218,4.986439999,6.186342585,2.08734725,3.307893492,2.993937979,3.409474861,4.2452474,5.268616307,5.78448103,4.161049725,8.567298292,8.146582942,8.09333143,8.175719103,7.232408413,5.476580856,2.311392415,2.586784416,2.651170748,2.82876664,3.096330347,2.391695959,2.003733625,2.115732889,1.940292205,,
Japan,JPN,,12.04353641,8.908972996,8.473642383,11.6767082,5.819707873,10.63856156,11.08214232,12.88246814,12.47789451,0.399050645,4.698992042,8.413547255,8.032599975,-1.225239828,3.091575916,3.974984091,4.39033795,5.271941503,5.484041832,2.817591208,4.209336465,3.312456737,3.523044985,4.501994816,5.233380947,3.326525616,4.73066586,6.785020109,4.858037686,4.892713066,3.417496762,0.848069581,-0.517919847,0.993066363,2.742140322,3.099999291,1.076045234,-1.128409829,-0.251954272,2.779632825,0.406335903,0.117992777,1.528220148,2.204687882,1.662670405,1.420006556,1.654183881,-1.0935406,-5.416412797,4.191739259,-0.11542134,1.495089586,2.000267841,0.374719476,1.222921041,0.609093181,1.928757251,0.788455876,,
Kazakhstan,KAZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11,-5.299999999,-9.200000002,-12.6,-8.200000003,0.500000002,1.699999999,-1.899999999,2.699999998,9.800000002,13.5,9.8,9.3,9.600000001,9.699999999,10.7,8.9,3.3,1.199999999,7.3,7.400000001,4.8,5.999999999,4.200000001,1.2,1.1,4.1,4.1,,
Kenya,KEN,,-7.774634904,9.457358742,8.778340216,4.964467288,2.009094171,14.7285664,3.361232032,7.98268997,7.959224456,-4.655446914,22.17389193,17.08242935,5.896580215,4.065617347,0.882203178,2.153964497,9.453797849,6.912493547,7.615226042,5.591976207,3.773544197,1.506478254,1.309050242,1.755216977,4.30056182,7.177555391,5.937107446,6.20318382,4.690348768,4.192050974,1.438346791,-0.79949396,0.353197256,2.632784519,4.406216526,4.146839267,0.47490192,3.290213723,2.305388596,0.599695392,3.779906496,0.54685953,2.932475546,5.104299776,5.906666082,6.472494299,6.850729771,0.232282746,3.306939815,8.405699224,6.10826372,4.563209131,5.878680567,5.357125644,5.718507131,5.8789493,4.862538223,6.319781364,,
Kyrgyz Republic,KGZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.299968375,13.20003006,2.789750936,5.702796635,-7.851065742,-13.88870885,-15.45932467,-20.08515857,-5.423822049,7.084502419,9.915168114,2.121835392,3.655789576,5.426673849,5.32158429,-0.017353166,7.030296139,7.026859719,-0.175548229,3.102898691,8.542874896,8.401615957,2.8862947,-0.471566848,5.956274377,-0.2,10.9,4,3.9,4.3,4.7,3.5,,
Cambodia,KHM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34.80863877,9.903468901,5.89750561,4.006621073,4.681632108,12.70538113,10.7119948,7.446606976,6.578939503,8.505895557,10.34052878,13.25008691,10.77108367,10.21257391,6.691577475,0.086696959,5.963078575,7.069569946,7.313345505,7.356665149,7.142571101,7.036087179,7.030966776,7.01503011,7.497963508,,
Kiribati,KIR,,,,,,,,,,,,-2.290060344,12.07922685,20.90988292,45.30275362,5.344419884,-26.76823252,-4.612629567,1.05959334,-11.58499423,-16.50773235,-3.305785124,6.837606838,-0.8,4.838709677,-6.923076923,-0.826446281,-9.166666667,9.174311927,-3.361344538,-0.869565217,0,0.877192982,0.869565217,1.724137931,0,1.694915254,1.666666667,6.557377049,-1.538461538,6.25,-1.470588235,3.787462687,2.006324636,-1.629360204,4.951631626,-0.049295323,2.034947265,-2.091436758,0.802751509,-0.923884657,1.594561102,4.713319136,4.214773912,-0.697828087,10.40540793,5.129750525,0.328439777,2.001036031,,
